testLocationId,locationName,stationId,latitude,longitude,testDate,ec,ecDescription,ei,eiDescription,testType,flowRate,waterTemperature,rainfall24h,rainfall3d,rainfall7d,reference,testResultId
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-08-07,100,Excellent,,N/A,R-Card,10.74,,0.0,1.2,14.6,,c940066d-4fe8-4660-c1af-08ddd64fabbb
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-08-14,400,Excellent,,N/A,R-Card,11.55,,0.0,1.4,1.4,,dae3cbe5-12c7-404a-d30a-08dddbc8f58d
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-08-21,333,Excellent,,N/A,R-Card,10.61,,0.0,0.4,0.5,,c69d2881-ccd4-45cb-741f-08dde142b7bb
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-08-21,170,Excellent,81,Excellent,Laboratory,10.74,,0.0,0.4,0.5,,da60e2ce-e0a5-468e-f8ac-08dde57e9bfe
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-08-27,160,Excellent,,N/A,R-Card,11.6,,0.1,0.1,0.3,,57222e31-0a6a-4bef-a113-08dde613d23b
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-08-27,62,Excellent,101,Excellent,Laboratory,11.6,,0.1,0.1,0.3,,b9527c0f-59b0-4aab-f9b7-08dde92b5154
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-09-03,10000,Poor,,N/A,Laboratory,18.79,,16.2,22.3,52.7,,0c4f2653-9b38-4518-0621-08ddf071f64b
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-09-15,1700,Poor,,N/A,R-Card,14.98,,1.5,3.7,16.3,,927ba3df-111f-4abb-115a-08ddf5f44548
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-09-16,1100,Poor,,N/A,R-Card,10.55,,0.0,3.1,16.3,,059422b3-a2cf-4001-115b-08ddf5f44548
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-09-17,470,Excellent,,N/A,R-Card,14.41,,0.8,2.3,17.0,,f5e1f8d7-cf26-4909-feeb-08ddf6e6ad32
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-09-18,435,Excellent,,N/A,R-Card,15.03,,0.5,2.0,8.0,,17642697-282b-4fed-feec-08ddf6e6ad32
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-09-18,360,Excellent,110,Excellent,Laboratory,15.03,,0.5,2.0,8.0,,2a504b64-6d0f-46fb-c64e-08ddf9d93509
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-09-25,310,Excellent,112,Excellent,Laboratory,11.33,,0.0,0.0,0.3,,d345a87c-ca81-4720-40de-08de00384377
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-10-07,300,Excellent,,N/A,R-Card,11.9,13.0,0.0,0.1,13.7,,b27bd9af-d751-46f6-a74a-08de06480ea6
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-10-14,650,Sufficient,,N/A,R-Card,12.66,12.0,0.2,0.2,0.5,,8d23be37-f1fc-4ce8-accc-08de0bc7ce80
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-10-16,900,Poor,,N/A,R-Card,12.03,12.0,0.0,0.2,0.2,,e36eb5d5-99d3-492f-9821-08de0d5412f6
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-10-21,3500,Poor,,N/A,R-Card,21.16,11.0,1.4,9.4,9.4,,17a2ca00-3547-415c-3d60-08de1141d05d
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-10-28,850,Sufficient,,N/A,Laboratory,13.38,11.0,0.0,0.9,26.3,,dc8ee74f-1c3a-4b3e-1e08-08de16c57783
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-11-04,650,Sufficient,,N/A,Laboratory,15.98,9.0,0.0,9.5,24.5,,99bb4681-cd86-4257-41a4-08de1c46500c
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-11-11,530,Sufficient,,N/A,Laboratory,17.24,10.0,3.6,7.4,12.9,,7dd2635a-d057-4191-49ab-08de21c27b98
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-11-18,1600,Poor,95,Excellent,Laboratory,74.69,9.0,0.0,0.3,27.9,,5c7a1071-7356-4d54-672c-08de2c0acaaa
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-11-18,1930,Poor,,N/A,R-Card,73.95,9.0,0.0,0.3,27.9,,73112613-a06c-46c4-c54a-08de27472643
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-11-25,1430,Poor,,N/A,R-Card,68.16,4.5,0.2,19.0,21.9,,1b15b99a-37c6-422a-9599-08de2cc9222b
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-12-05,1300,Poor,,N/A,R-Card,93.57,5.5,4.0,6.5,20.5,,9116a3ed-7e2c-482c-ddcf-08de34a1489b
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-12-10,1660,Poor,,N/A,R-Card,124.87,8.0,1.0,13.2,28.2,,41445f22-b239-4842-1675-08de3898a0ad
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-12-16,300,Excellent,,N/A,R-Card,87.91,7.0,1.5,1.5,9.7,,3b07ab76-5349-4752-1228-08de3c93d56a
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2025-12-19,5400,Poor,,N/A,R-Card,163.8,6.0,13.5,20.3,21.4,,da7027ac-a121-4eb7-a957-08de3fa539b1
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2026-01-08,800,Sufficient,,N/A,R-Card,61.1,2.3,0.6,10.6,12.2,,6f2335a9-c858-469c-31f2-08de4f5cbeb4
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2026-01-15,3100,Poor,,N/A,R-Card,146.08,5.5,11.5,26.3,49.2,,12e6b8c1-6a48-48a1-66da-08de54427078
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2026-01-23,3700,Poor,,N/A,R-Card,218.44,6.0,4.9,22.7,32.1,,97ada09a-9c69-48ce-a4a6-08de5b681154
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2026-03-05,400,Excellent,,N/A,R-Card,141.36,9.0,0.0,0.0,8.7,,936a6c38-bf48-4595-46bf-08de7b5d0d8c
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2026-03-12,300,Excellent,,N/A,R-Card,105.02,8.0,0.0,0.1,9.9,,7a254777-31aa-4e10-7270-08de80dfa066
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2026-03-19,300,Excellent,,N/A,R-Card,97.87,9.0,0.0,0.1,16.6,,561cf61a-8fcf-415d-d1bc-08de865b541f
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2026-03-26,160,Excellent,,N/A,R-Card,73.74,7.0,0.0,1.6,1.6,,643bc192-3cd8-4a41-731e-08de8bf455fe
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2026-04-03,300,Excellent,,N/A,R-Card,60.7,10.0,0.0,0.0,2.2,,af06fb33-99c0-4122-9923-08de9260257a
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2026-04-09,170,Excellent,,N/A,Laboratory,51.8,12.0,0.0,0.0,0.1,,e36a75eb-8bc6-484c-2a51-08de96da9b46
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2026-04-11,360,Excellent,,N/A,R-Card,55.19,,0.0,0.0,0.2,,40ea65b0-cf01-475c-cede-08de989704d0
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2026-04-22,300,Excellent,,N/A,R-Card,40.21,,0.0,0.0,0.8,,7d7dcb80-50c0-44e8-352e-08dea16eb355
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2026-04-29,70,Excellent,,N/A,R-Card,41.26,,0.0,0.0,0.0,,19dbe9d7-76cf-4820-f83a-08dea77f7521
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2026-05-17,1733,Poor,,N/A,R-Card,25.08,,0.0,0.0,7.6,,776bb644-81e7-43c8-2286-08deb4d9c709
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2026-05-18,1333,Poor,,N/A,R-Card,20.11,,0.0,0.0,7.6,,5818967e-dc6f-405a-33a1-08deb5a72724
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2026-05-19,367,Excellent,,N/A,R-Card,19.63,,0.0,0.5,6.9,,9962494a-81fa-4465-ea80-08deb6890957
8a4e89f8-661a-ef11-802c-b42e99b7dc64,Walton On Thames (Walton Warf),3100TH,51.38988,-0.42325,2026-05-26,300,Excellent,,N/A,R-Card,26.28,,0.0,0.0,0.8,,ba36d516-59c9-4585-ec60-08debbf2bbcd
