date,rainfall_mm
2020-03-26,0.0
2020-03-27,0.0
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,0.06
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.19
2020-04-03,0.18
2020-04-04,0.0
2020-04-05,0.47
2020-04-06,0.11
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-10,0.0
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,12.31
2020-04-18,0.0
2020-04-19,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-25,0.0
2020-04-26,0.0
2020-04-27,6.76
2020-04-28,5.53
2020-04-29,1.46
2020-04-30,7.44
2020-05-01,1.04
2020-05-02,0.09
2020-05-03,0.0
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-09,0.0
2020-05-10,0.0
2020-05-11,0.0
2020-05-12,0.36
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.3
2020-05-16,0.0
2020-05-17,0.12
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-23,0.0
2020-05-24,0.0
2020-05-25,0.0
2020-05-26,0.3
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.0
2020-05-30,0.0
2020-05-31,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.07
2020-06-04,0.47
2020-06-05,0.04
2020-06-06,1.57
2020-06-07,0.3
2020-06-08,0.14
2020-06-09,0.36
2020-06-10,3.59
2020-06-11,1.09
2020-06-12,9.4
2020-06-13,0.43
2020-06-14,0.31
2020-06-15,3.01
2020-06-16,16.41
2020-06-17,14.83
2020-06-18,8.39
2020-06-19,0.9
2020-06-20,1.62
2020-06-21,0.91
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,3.37
2020-06-27,1.19
2020-06-28,0.91
2020-06-29,0.15
2020-06-30,0.33
2020-07-01,2.6
2020-07-02,2.82
2020-07-03,1.75
2020-07-04,0.32
2020-07-05,0.54
2020-07-06,0.68
2020-07-07,5.3
2020-07-08,0.69
2020-07-09,2.99
2020-07-10,0.86
2020-07-11,1.35
2020-07-12,0.82
2020-07-13,1.39
2020-07-14,0.14
2020-07-15,0.7
2020-07-16,0.26
2020-07-17,0.58
2020-07-18,1.35
2020-07-19,0.38
2020-07-20,0.32
2020-07-21,0.21
2020-07-22,0.12
2020-07-23,0.95
2020-07-24,0.18
2020-07-25,7.72
2020-07-26,1.96
2020-07-27,1.56
2020-07-28,0.64
2020-07-29,0.27
2020-07-30,0.0
2020-07-31,0.0
2020-08-01,0.29
2020-08-02,0.2
2020-08-03,0.91
2020-08-04,0.09
2020-08-05,0.69
2020-08-06,0.25
2020-08-07,0.0
2020-08-08,0.18
2020-08-09,0.18
2020-08-10,0.0
2020-08-11,0.0
2020-08-12,4.8
2020-08-13,18.34
2020-08-14,0.15
2020-08-15,0.0
2020-08-16,0.62
2020-08-17,0.36
2020-08-18,5.64
2020-08-19,7.33
2020-08-20,1.29
2020-08-21,1.53
2020-08-22,0.14
2020-08-23,0.05
2020-08-24,14.96
2020-08-25,1.5
2020-08-26,0.09
2020-08-27,27.97
2020-08-28,6.81
2020-08-29,0.16
2020-08-30,0.78
2020-08-31,0.28
2020-09-01,0.63
2020-09-02,0.22
2020-09-03,1.49
2020-09-04,0.42
2020-09-05,0.93
2020-09-06,0.52
2020-09-07,0.0
2020-09-08,0.0
2020-09-09,0.0
2020-09-10,0.46
2020-09-11,0.0
2020-09-12,0.0
2020-09-13,0.0
2020-09-14,0.0
2020-09-15,0.0
2020-09-16,0.0
2020-09-17,0.0
2020-09-18,0.0
2020-09-19,0.0
2020-09-20,0.0
2020-09-21,0.0
2020-09-22,5.18
2020-09-23,4.91
2020-09-24,0.0
2020-09-25,0.01
2020-09-26,0.0
2020-09-27,0.0
2020-09-28,0.73
2020-09-29,0.0
2020-09-30,4.52
2020-10-01,7.04
2020-10-02,43.69
2020-10-03,40.38
2020-10-04,1.83
2020-10-05,1.39
2020-10-06,0.26
2020-10-07,2.78
2020-10-08,0.08
2020-10-09,0.36
2020-10-10,1.05
2020-10-11,0.19
2020-10-12,5.03
2020-10-13,0.41
2020-10-14,0.1
2020-10-15,0.53
2020-10-16,0.28
2020-10-17,0.0
2020-10-18,0.0
2020-10-19,1.8
2020-10-20,11.11
2020-10-21,5.87
2020-10-22,0.27
2020-10-23,0.09
2020-10-24,16.03
2020-10-25,0.26
2020-10-26,3.29
2020-10-27,1.76
2020-10-28,4.78
2020-10-29,2.0
2020-10-30,0.81
2020-10-31,10.21
2020-11-01,1.69
2020-11-02,6.08
2020-11-03,0.0
2020-11-04,0.0
2020-11-05,0.0
2020-11-06,0.0
2020-11-07,0.0
2020-11-08,2.45
2020-11-09,2.77
2020-11-10,0.0
2020-11-11,4.18
2020-11-12,1.4
2020-11-13,2.34
2020-11-14,17.01
2020-11-15,1.13
2020-11-16,0.18
2020-11-17,0.0
2020-11-18,0.4
2020-11-19,0.29
2020-11-20,2.17
2020-11-21,0.06
2020-11-22,0.0
2020-11-23,0.0
2020-11-24,0.0
2020-11-25,0.8
2020-11-26,0.0
2020-11-27,0.08
2020-11-28,0.0
2020-11-29,0.0
2020-11-30,0.0
2020-12-01,0.0
2020-12-02,1.68
2020-12-03,8.68
2020-12-04,0.04
2020-12-05,0.0
2020-12-06,0.0
2020-12-07,0.23
2020-12-08,0.95
2020-12-09,0.0
2020-12-10,8.04
2020-12-11,0.87
2020-12-12,0.84
2020-12-13,9.43
2020-12-14,1.34
2020-12-15,1.05
2020-12-16,7.5
2020-12-17,0.96
2020-12-18,7.99
2020-12-19,0.12
2020-12-20,3.2
2020-12-21,2.77
2020-12-22,1.29
2020-12-23,3.09
2020-12-24,0.0
2020-12-25,0.12
2020-12-26,13.9
2020-12-27,0.0
2020-12-28,1.05
2020-12-29,0.0
2020-12-30,0.0
2020-12-31,0.0
2021-01-01,0.2
2021-01-02,0.18
2021-01-03,0.13
2021-01-04,0.0
2021-01-05,0.08
2021-01-06,0.0
2021-01-07,0.0
2021-01-08,0.28
2021-01-09,0.0
2021-01-10,0.0
2021-01-11,3.67
2021-01-12,2.21
2021-01-13,4.62
2021-01-14,6.67
2021-01-15,4.5
2021-01-16,0.43
2021-01-17,0.14
2021-01-18,2.28
2021-01-19,2.97
2021-01-20,4.01
2021-01-21,0.18
2021-01-22,1.36
2021-01-23,1.47
2021-01-24,3.28
2021-01-25,0.0
2021-01-26,1.22
2021-01-27,20.8
2021-01-28,6.12
2021-01-29,10.63
2021-01-30,1.2
2021-01-31,1.4
2021-02-01,5.19
2021-02-02,1.85
2021-02-03,0.0
2021-02-04,6.54
2021-02-05,5.68
2021-02-06,2.48
2021-02-07,0.0
2021-02-08,0.0
2021-02-09,0.18
2021-02-10,0.39
2021-02-11,0.18
2021-02-12,0.22
2021-02-13,0.0
2021-02-14,4.54
2021-02-15,2.03
2021-02-16,1.85
2021-02-17,3.37
2021-02-18,0.88
2021-02-19,0.08
2021-02-20,1.03
2021-02-21,0.0
2021-02-22,0.0
2021-02-23,0.0
2021-02-24,0.28
2021-02-25,0.0
2021-02-26,0.0
2021-02-27,0.13
2021-02-28,0.0
2021-03-01,0.24
2021-03-02,0.0
2021-03-03,8.26
2021-03-04,0.0
2021-03-05,0.0
2021-03-06,0.15
2021-03-07,0.59
2021-03-08,0.17
2021-03-09,0.55
2021-03-10,6.56
2021-03-11,2.78
2021-03-12,3.13
2021-03-13,0.12
2021-03-14,0.38
2021-03-15,0.0
2021-03-16,0.0
2021-03-17,0.06
2021-03-18,0.08
2021-03-19,0.0
2021-03-20,0.0
2021-03-21,0.33
2021-03-22,0.0
2021-03-23,0.0
2021-03-24,0.0
2021-03-25,1.72
2021-03-26,4.0
2021-03-27,0.15
2021-03-28,0.0
2021-03-29,0.0
2021-03-30,0.0
2021-03-31,0.0
2021-04-01,0.0
2021-04-02,0.05
2021-04-03,0.0
2021-04-04,0.0
2021-04-05,0.13
2021-04-06,0.8
2021-04-07,0.12
2021-04-08,0.25
2021-04-09,0.53
2021-04-10,0.06
2021-04-11,5.29
2021-04-12,0.17
2021-04-13,0.19
2021-04-14,0.93
2021-04-15,0.35
2021-04-16,0.44
2021-04-17,0.08
2021-04-18,0.24
2021-04-19,0.0
2021-04-20,0.0
2021-04-21,0.19
2021-04-22,0.0
2021-04-23,0.0
2021-04-24,0.0
2021-04-25,0.0
2021-04-26,0.0
2021-04-27,0.31
2021-04-28,7.4
2021-04-29,0.02
2021-04-30,0.21
2021-05-01,2.03
2021-05-02,0.0
2021-05-03,7.42
2021-05-04,0.02
2021-05-05,8.06
2021-05-06,0.47
2021-05-07,9.99
2021-05-08,0.27
2021-05-09,0.6
2021-05-10,0.12
2021-05-11,1.58
2021-05-12,2.41
2021-05-13,0.77
2021-05-14,0.93
2021-05-15,2.91
2021-05-16,15.55
2021-05-17,3.49
2021-05-18,7.5
2021-05-19,1.66
2021-05-20,0.4
2021-05-21,3.48
2021-05-22,1.52
2021-05-23,4.34
2021-05-24,3.87
2021-05-25,0.84
2021-05-26,0.32
2021-05-27,0.45
2021-05-28,0.0
2021-05-29,0.0
2021-05-30,0.0
2021-05-31,0.0
2021-06-01,0.0
2021-06-02,0.0
2021-06-03,1.15
2021-06-04,2.12
2021-06-05,0.09
2021-06-06,0.0
2021-06-07,0.0
2021-06-08,0.02
2021-06-09,0.0
2021-06-10,0.0
2021-06-11,0.0
2021-06-12,0.55
2021-06-13,0.0
2021-06-14,0.1
2021-06-15,0.0
2021-06-16,0.27
2021-06-17,27.82
2021-06-18,20.82
2021-06-19,5.52
2021-06-20,0.87
2021-06-21,2.56
2021-06-22,0.18
2021-06-23,0.99
2021-06-24,0.7
2021-06-25,0.74
2021-06-26,0.5
2021-06-27,21.01
2021-06-28,0.12
2021-06-29,3.94
2021-06-30,0.09
2021-07-01,0.19
2021-07-02,0.71
2021-07-03,0.78
2021-07-04,0.97
2021-07-05,14.19
2021-07-06,1.85
2021-07-07,0.14
2021-07-08,0.0
2021-07-09,0.51
2021-07-10,0.22
2021-07-11,8.83
2021-07-12,0.48
2021-07-13,0.09
2021-07-14,0.09
2021-07-15,0.1
2021-07-16,0.0
2021-07-17,0.0
2021-07-18,0.0
2021-07-19,0.0
2021-07-20,0.0
2021-07-21,0.0
2021-07-22,0.0
2021-07-23,1.48
2021-07-24,0.0
2021-07-25,0.12
2021-07-26,0.73
2021-07-27,0.0
2021-07-28,5.72
2021-07-29,1.02
2021-07-30,1.02
2021-07-31,3.21
2021-08-01,2.91
2021-08-02,0.16
2021-08-03,0.35
2021-08-04,0.0
2021-08-05,1.45
2021-08-06,16.9
2021-08-07,5.66
2021-08-08,1.93
2021-08-09,13.76
2021-08-10,0.0
2021-08-11,0.09
2021-08-12,0.0
2021-08-13,0.0
2021-08-14,0.02
2021-08-15,0.24
2021-08-16,0.0
2021-08-17,0.0
2021-08-18,0.0
2021-08-19,6.26
2021-08-20,0.09
2021-08-21,0.09
2021-08-22,0.18
2021-08-23,0.0
2021-08-24,0.43
2021-08-25,0.33
2021-08-26,0.01
2021-08-27,0.0
2021-08-28,0.26
2021-08-29,0.0
2021-08-30,0.0
2021-08-31,0.0
2021-09-01,0.0
2021-09-02,0.0
2021-09-03,0.0
2021-09-04,0.0
2021-09-05,0.01
2021-09-06,0.55
2021-09-07,0.0
2021-09-08,1.08
2021-09-09,2.27
2021-09-10,0.0
2021-09-11,0.43
2021-09-12,0.05
2021-09-13,5.36
2021-09-14,1.06
2021-09-15,0.5
2021-09-16,0.15
2021-09-17,0.89
2021-09-18,0.63
2021-09-19,0.37
2021-09-20,0.34
2021-09-21,0.72
2021-09-22,0.49
2021-09-23,0.22
2021-09-24,0.0
2021-09-25,0.0
2021-09-26,3.67
2021-09-27,0.61
2021-09-28,15.5
2021-09-29,0.8
2021-09-30,2.3
2021-10-01,0.1
2021-10-02,17.4
2021-10-03,4.2
2021-10-04,8.5
2021-10-05,0.0
2021-10-06,0.0
2021-10-07,0.0
2021-10-08,0.0
2021-10-09,0.0
2021-10-10,0.0
2021-10-11,0.0
2021-10-12,1.2
2021-10-13,0.0
2021-10-14,0.0
2021-10-15,1.7
2021-10-16,0.1
2021-10-17,0.8
2021-10-18,3.3
2021-10-19,22.6
2021-10-20,14.9
2021-10-21,0.0
2021-10-22,0.0
2021-10-23,0.0
2021-10-24,1.6
2021-10-25,0.3
2021-10-26,0.0
2021-10-27,0.0
2021-10-28,2.49
2021-10-29,4.21
2021-10-30,10.93
2021-10-31,5.79
2021-11-01,0.64
2021-11-02,0.0
2021-11-03,0.28
2021-11-04,0.0
2021-11-05,0.08
2021-11-06,0.0
2021-11-07,0.0
2021-11-08,0.0
2021-11-09,1.89
2021-11-10,1.26
2021-11-11,0.51
2021-11-12,0.16
2021-11-13,0.0
2021-11-14,0.0
2021-11-15,0.0
2021-11-16,0.04
2021-11-17,0.0
2021-11-18,0.0
2021-11-19,0.1
2021-11-20,0.0
2021-11-21,0.0
2021-11-22,0.0
2021-11-23,0.0
2021-11-24,0.0
2021-11-25,0.07
2021-11-26,6.8
2021-11-27,0.95
2021-11-28,0.12
2021-11-29,0.34
2021-11-30,0.39
2021-12-01,1.48
2021-12-02,1.81
2021-12-03,2.08
2021-12-04,1.41
2021-12-05,0.0
2021-12-06,1.49
2021-12-07,4.04
2021-12-08,0.29
2021-12-09,4.04
2021-12-10,0.0
2021-12-11,2.02
2021-12-12,0.03
2021-12-13,0.18
2021-12-14,0.0
2021-12-15,0.0
2021-12-16,0.0
2021-12-17,0.0
2021-12-18,0.07
2021-12-19,0.18
2021-12-20,0.0
2021-12-21,0.0
2021-12-22,0.2
2021-12-23,0.25
2021-12-24,9.86
2021-12-25,11.45
2021-12-26,0.56
2021-12-27,4.78
2021-12-28,3.41
2021-12-29,0.56
2021-12-30,3.98
2021-12-31,0.15
2022-01-01,2.02
2022-01-02,2.92
2022-01-03,0.72
2022-01-04,0.48
2022-01-05,0.0
2022-01-06,0.84
2022-01-07,2.72
2022-01-08,2.99
2022-01-09,0.0
2022-01-10,0.01
2022-01-11,2.37
2022-01-12,0.04
2022-01-13,0.0
2022-01-14,0.11
2022-01-15,0.02
2022-01-16,0.0
2022-01-17,0.03
2022-01-18,0.08
2022-01-19,0.2
2022-01-20,0.02
2022-01-21,0.0
2022-01-22,0.0
2022-01-23,0.0
2022-01-24,0.0
2022-01-25,0.0
2022-01-26,0.0
2022-01-27,0.27
2022-01-28,0.43
2022-01-29,0.0
2022-01-30,0.31
2022-01-31,0.04
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,4.35
2022-02-04,0.21
2022-02-05,2.97
2022-02-06,0.96
2022-02-07,0.0
2022-02-08,0.0
2022-02-09,0.96
2022-02-10,0.0
2022-02-11,0.0
2022-02-12,0.08
2022-02-13,17.79
2022-02-14,0.27
2022-02-15,6.55
2022-02-16,0.36
2022-02-17,4.07
2022-02-18,0.32
2022-02-19,4.51
2022-02-20,5.34
2022-02-21,0.0
2022-02-22,0.12
2022-02-23,3.01
2022-02-24,0.29
2022-02-25,0.02
2022-02-26,0.0
2022-02-27,0.0
2022-02-28,7.31
2022-03-01,14.36
2022-03-02,5.64
2022-03-03,0.4
2022-03-04,0.67
2022-03-05,0.24
2022-03-06,0.0
2022-03-07,0.0
2022-03-08,0.05
2022-03-09,0.07
2022-03-10,0.0
2022-03-11,6.6
2022-03-12,3.73
2022-03-13,0.83
2022-03-14,0.0
2022-03-15,1.04
2022-03-16,15.05
2022-03-17,0.0
2022-03-18,0.0
2022-03-19,0.0
2022-03-20,0.0
2022-03-21,0.0
2022-03-22,0.0
2022-03-23,0.0
2022-03-24,0.0
2022-03-25,0.0
2022-03-26,0.0
2022-03-27,0.04
2022-03-28,0.81
2022-03-29,0.0
2022-03-30,0.25
2022-03-31,0.39
2022-04-01,0.49
2022-04-02,0.0
2022-04-03,6.12
2022-04-04,0.21
2022-04-05,2.13
2022-04-06,10.83
2022-04-07,0.0
2022-04-08,1.48
2022-04-09,0.0
2022-04-10,0.0
2022-04-11,0.08
2022-04-12,0.04
2022-04-13,0.0
2022-04-14,0.0
2022-04-15,0.0
2022-04-16,0.0
2022-04-17,0.0
2022-04-18,0.0
2022-04-19,0.18
2022-04-20,0.0
2022-04-21,0.0
2022-04-22,0.0
2022-04-23,0.0
2022-04-24,0.0
2022-04-25,0.0
2022-04-26,0.0
2022-04-27,0.0
2022-04-28,0.0
2022-04-29,0.0
2022-04-30,0.0
2022-05-01,1.43
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,4.47
2022-05-05,0.0
2022-05-06,0.99
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,0.57
2022-05-10,0.57
2022-05-11,2.95
2022-05-12,0.0
2022-05-13,0.0
2022-05-14,3.13
2022-05-15,11.61
2022-05-16,0.04
2022-05-17,0.59
2022-05-18,3.26
2022-05-19,0.13
2022-05-20,2.31
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,4.87
2022-05-24,1.18
2022-05-25,1.81
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,0.4
2022-05-30,4.66
2022-05-31,3.97
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,2.79
2022-06-04,4.14
2022-06-05,8.14
2022-06-06,0.02
2022-06-07,0.3
2022-06-08,0.0
2022-06-09,0.27
2022-06-10,0.0
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,0.0
2022-06-18,0.97
2022-06-19,1.1
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,0.15
2022-06-23,0.0
2022-06-24,0.79
2022-06-25,5.17
2022-06-26,0.69
2022-06-27,3.31
2022-06-28,1.07
2022-06-29,0.24
2022-06-30,4.98
2022-07-01,0.08
2022-07-02,0.44
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.06
2022-07-20,3.0
2022-07-21,0.0
2022-07-22,0.26
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,0.2
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.04
2022-08-01,0.0
2022-08-02,0.08
2022-08-03,0.01
2022-08-04,0.02
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.01
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,4.3
2022-08-17,3.39
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,0.18
2022-08-23,0.01
2022-08-24,22.37
2022-08-25,0.34
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,2.67
2022-09-02,0.37
2022-09-03,0.02
2022-09-04,5.96
2022-09-05,7.62
2022-09-06,13.39
2022-09-07,6.34
2022-09-08,24.3
2022-09-09,0.88
2022-09-10,0.03
2022-09-11,0.0
2022-09-12,0.0
2022-09-13,6.15
2022-09-14,0.0
2022-09-15,0.0
2022-09-16,0.0
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,0.0
2022-09-20,0.0
2022-09-21,0.0
2022-09-22,3.12
2022-09-23,0.0
2022-09-24,0.0
2022-09-25,6.12
2022-09-26,0.65
2022-09-27,3.97
2022-09-28,0.0
2022-09-29,0.09
2022-09-30,7.77
2022-10-01,2.26
2022-10-02,0.02
2022-10-03,0.0
2022-10-04,0.11
2022-10-05,1.78
2022-10-06,0.05
2022-10-07,3.64
2022-10-08,0.0
2022-10-09,3.26
2022-10-10,0.01
2022-10-11,0.0
2022-10-12,2.13
2022-10-13,0.0
2022-10-14,0.6
2022-10-15,0.0
2022-10-16,9.76
2022-10-17,0.15
2022-10-18,0.0
2022-10-19,1.55
2022-10-20,2.48
2022-10-21,5.06
2022-10-22,14.8
2022-10-23,19.92
2022-10-24,0.52
2022-10-25,0.01
2022-10-26,0.84
2022-10-27,0.87
2022-10-28,2.52
2022-10-29,0.4
2022-10-30,0.25
2022-10-31,6.39
2022-11-01,4.02
2022-11-02,26.35
2022-11-03,4.59
2022-11-04,0.44
2022-11-05,8.6
2022-11-06,2.1
2022-11-07,7.59
2022-11-08,3.06
2022-11-09,0.0
2022-11-10,0.0
2022-11-11,0.0
2022-11-12,0.0
2022-11-13,0.26
2022-11-14,7.32
2022-11-15,16.48
2022-11-16,13.3
2022-11-17,0.01
2022-11-18,0.0
2022-11-19,4.9
2022-11-20,0.03
2022-11-21,9.26
2022-11-22,6.29
2022-11-23,2.23
2022-11-24,6.11
2022-11-25,0.0
2022-11-26,5.17
2022-11-27,0.22
2022-11-28,0.05
2022-11-29,0.0
2022-11-30,0.0
2022-12-01,0.22
2022-12-02,0.0
2022-12-03,0.19
2022-12-04,0.24
2022-12-05,0.0
2022-12-06,0.0
2022-12-07,0.0
2022-12-08,0.06
2022-12-09,0.0
2022-12-10,0.12
2022-12-11,0.0
2022-12-12,0.03
2022-12-13,0.3
2022-12-14,0.03
2022-12-15,0.0
2022-12-16,0.06
2022-12-17,0.02
2022-12-18,14.27
2022-12-19,10.16
2022-12-20,0.13
2022-12-21,0.07
2022-12-22,13.59
2022-12-23,1.53
2022-12-24,0.91
2022-12-25,1.65
2022-12-26,0.15
2022-12-27,6.52
2022-12-28,3.88
2022-12-29,1.52
2022-12-30,2.12
2022-12-31,15.9
2023-01-01,5.66
2023-01-02,0.24
2023-01-03,3.73
2023-01-04,0.66
2023-01-05,1.76
2023-01-06,2.65
2023-01-07,3.93
2023-01-08,11.87
2023-01-09,3.68
2023-01-10,2.97
2023-01-11,8.98
2023-01-12,1.02
2023-01-13,13.02
2023-01-14,1.36
2023-01-15,11.98
2023-01-16,0.0
2023-01-17,0.0
2023-01-18,0.18
2023-01-19,0.14
2023-01-20,0.0
2023-01-21,0.06
2023-01-22,0.0
2023-01-23,0.08
2023-01-24,0.0
2023-01-25,0.94
2023-01-26,0.04
2023-01-27,0.0
2023-01-28,0.0
2023-01-29,0.0
2023-01-30,0.0
2023-01-31,0.0
2023-02-01,0.0
2023-02-02,0.0
2023-02-03,0.0
2023-02-04,0.0
2023-02-05,0.0
2023-02-06,0.01
2023-02-07,0.03
2023-02-08,0.06
2023-02-09,0.0
2023-02-10,0.01
2023-02-11,0.0
2023-02-12,0.0
2023-02-13,0.24
2023-02-14,0.04
2023-02-15,0.44
2023-02-16,0.21
2023-02-17,0.0
2023-02-18,0.0
2023-02-19,0.0
2023-02-20,0.0
2023-02-21,1.94
2023-02-22,0.04
2023-02-23,0.0
2023-02-24,0.58
2023-02-25,0.01
2023-02-26,0.0
2023-02-27,0.0
2023-02-28,0.1
2023-03-01,0.05
2023-03-02,0.0
2023-03-03,0.0
2023-03-04,0.0
2023-03-05,0.04
2023-03-06,4.86
2023-03-07,1.03
2023-03-08,17.74
2023-03-09,8.36
2023-03-10,0.02
2023-03-11,2.25
2023-03-12,2.88
2023-03-13,1.84
2023-03-14,0.25
2023-03-15,6.07
2023-03-16,0.0
2023-03-17,2.97
2023-03-18,7.91
2023-03-19,0.04
2023-03-20,3.18
2023-03-21,3.03
2023-03-22,1.85
2023-03-23,3.93
2023-03-24,11.72
2023-03-25,7.31
2023-03-26,0.31
2023-03-27,0.49
2023-03-28,1.69
2023-03-29,2.23
2023-03-30,9.08
2023-03-31,41.48
2023-04-01,0.25
2023-04-02,0.0
2023-04-03,0.0
2023-04-04,0.0
2023-04-05,3.75
2023-04-06,0.63
2023-04-07,0.0
2023-04-08,0.0
2023-04-09,6.14
2023-04-10,0.55
2023-04-11,9.28
2023-04-12,3.36
2023-04-13,1.51
2023-04-14,6.02
2023-04-15,0.1
2023-04-16,0.08
2023-04-17,0.0
2023-04-18,0.0
2023-04-19,0.0
2023-04-20,1.67
2023-04-21,4.81
2023-04-22,0.52
2023-04-23,4.19
2023-04-24,6.55
2023-04-25,0.0
2023-04-26,0.0
2023-04-27,9.03
2023-04-28,0.0
2023-04-29,0.0
2023-04-30,0.05
2023-05-01,0.71
2023-05-02,0.0
2023-05-03,0.0
2023-05-04,0.31
2023-05-05,1.99
2023-05-06,0.5
2023-05-07,0.28
2023-05-08,0.13
2023-05-09,24.15
2023-05-10,1.34
2023-05-11,0.68
2023-05-12,0.38
2023-05-13,0.0
2023-05-14,3.63
2023-05-15,0.0
2023-05-16,0.0
2023-05-17,0.0
2023-05-18,0.0
2023-05-19,0.19
2023-05-20,0.0
2023-05-21,0.0
2023-05-22,0.0
2023-05-23,0.0
2023-05-24,0.0
2023-05-25,0.0
2023-05-26,0.0
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,0.0
2023-05-30,0.0
2023-05-31,0.0
2023-06-01,0.0
2023-06-02,0.0
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,0.0
2023-06-06,0.0
2023-06-07,0.0
2023-06-08,0.0
2023-06-09,0.0
2023-06-10,0.0
2023-06-11,22.61
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,0.0
2023-06-15,0.0
2023-06-16,0.01
2023-06-17,0.1
2023-06-18,0.12
2023-06-19,16.32
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,8.05
2023-06-23,0.05
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,9.59
2023-06-29,0.0
2023-06-30,0.51
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,0.04
2023-07-04,28.99
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,2.21
2023-07-08,5.05
2023-07-09,0.0
2023-07-10,2.22
2023-07-11,0.65
2023-07-12,0.0
2023-07-13,0.85
2023-07-14,16.14
2023-07-15,5.16
2023-07-16,0.97
2023-07-17,0.03
2023-07-18,0.02
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.06
2023-07-22,9.44
2023-07-23,6.22
2023-07-24,0.14
2023-07-25,0.0
2023-07-26,13.54
2023-07-27,0.06
2023-07-28,0.0
2023-07-29,0.15
2023-07-30,8.7
2023-07-31,1.55
2023-08-01,4.52
2023-08-02,19.91
2023-08-03,0.0
2023-08-04,3.41
2023-08-05,6.79
2023-08-06,0.49
2023-08-07,1.91
2023-08-08,3.84
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,0.0
2023-08-12,0.27
2023-08-13,4.41
2023-08-14,0.24
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,5.46
2023-08-18,4.94
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,0.45
2023-08-24,0.0
2023-08-25,0.01
2023-08-26,2.51
2023-08-27,0.0
2023-08-28,0.0
2023-08-29,0.65
2023-08-30,0.1
2023-08-31,9.73
2023-09-01,0.27
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,0.0
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,0.0
2023-09-08,0.0
2023-09-09,0.0
2023-09-10,5.49
2023-09-11,0.0
2023-09-12,7.98
2023-09-13,0.0
2023-09-14,0.0
2023-09-15,0.0
2023-09-16,0.0
2023-09-17,22.3
